rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
79,Rust,vibe-kanban,24432,2424,Rust,https://github.com/BloopAI/vibe-kanban,BloopAI,351,2026-04-03T18:21:14Z,"Get 10X more out of Claude Code, Codex or any coding agent"
80,Rust,exa,24387,657,Rust,https://github.com/ogham/exa,ogham,194,2024-09-24T15:18:09Z,A modern replacement for ‘ls’.
81,Rust,SpacetimeDB,24361,972,Rust,https://github.com/clockworklabs/SpacetimeDB,clockworklabs,587,2026-04-05T19:38:29Z,Development at the speed of light
82,Rust,rustfs,24248,1039,Rust,https://github.com/rustfs/rustfs,rustfs,95,2026-04-06T02:19:24Z,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph."
83,Rust,biome,24230,932,Rust,https://github.com/biomejs/biome,biomejs,359,2026-04-06T01:00:27Z,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP."
84,Rust,cli,23884,1196,Rust,https://github.com/googleworkspace/cli,googleworkspace,52,2026-03-31T20:21:54Z,"Google Workspace CLI — one command-line tool for Drive, Gmail, Calendar, Sheets, Docs, Chat, Admin, and more. Dynamically built from Google Discovery Service. Includes AI agent skills."
85,Rust,tools,23473,647,Rust,https://github.com/rome/tools,rome,86,2023-09-04T08:42:49Z,"Unified developer tools for JavaScript, TypeScript, and the web"
86,Rust,coreutils,23002,1804,Rust,https://github.com/uutils/coreutils,uutils,589,2026-04-05T22:12:12Z,Cross-platform Rust rewrite of the GNU coreutils
87,Rust,niri,22222,804,Rust,https://github.com/niri-wm/niri,niri-wm,209,2026-04-05T18:14:45Z,A scrollable-tiling Wayland compositor.
88,Rust,flow,22208,1886,Rust,https://github.com/facebook/flow,facebook,598,2026-04-04T14:03:17Z,Adds static typing to JavaScript to improve developer productivity and code quality.
89,Rust,slint,22166,858,Rust,https://github.com/slint-ui/slint,slint-ui,771,2026-04-06T01:14:42Z,"Slint is an open-source declarative GUI toolkit to build native user interfaces for Rust, C++, JavaScript, or Python apps."
90,Rust,RustPython,21946,1421,Rust,https://github.com/RustPython/RustPython,RustPython,287,2026-04-06T02:07:57Z,A Python Interpreter written in Rust
91,Rust,gitui,21712,706,Rust,https://github.com/gitui-org/gitui,gitui-org,229,2026-04-01T02:54:56Z,Blazing 💥 fast terminal-ui for git written in rust 🦀
92,Rust,nautilus_trader,21679,2594,Rust,https://github.com/nautechsystems/nautilus_trader,nautechsystems,52,2026-04-06T03:44:24Z,Production-grade Rust-native trading engine with deterministic event-driven architecture
93,Rust,vector,21600,2071,Rust,https://github.com/vectordotdev/vector,vectordotdev,2084,2026-04-05T22:21:05Z,A high-performance observability data pipeline.
94,Rust,llmfit,21491,1263,Rust,https://github.com/AlexsJones/llmfit,AlexsJones,45,2026-04-06T00:57:17Z,Hundreds of models & providers. One command to find what runs on your hardware.
95,Rust,mdBook,21447,1824,Rust,https://github.com/rust-lang/mdBook,rust-lang,567,2026-04-03T02:51:46Z,Create book from markdown files. Like Gitbook but implemented in Rust
96,Rust,neon,21405,913,Rust,https://github.com/neondatabase/neon,neondatabase,279,2026-03-25T08:27:03Z,"Neon: Serverless Postgres. We separated storage and compute to offer autoscaling, code-like database branching, and scale to zero."
97,Rust,gleam,21324,939,Rust,https://github.com/gleam-lang/gleam,gleam-lang,159,2026-04-05T17:32:55Z,"⭐️ A friendly language for building type-safe, scalable systems!"
98,Rust,sonic,21175,613,Rust,https://github.com/valeriansaliou/sonic,valeriansaliou,65,2026-03-24T20:32:02Z,"🦔 Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM."
99,Rust,flow,21150,839,Rust,https://github.com/nikivdev/flow,nikivdev,0,2026-04-04T16:02:35Z,Everything you need to move your project faster
100,Rust,eza,21034,421,Rust,https://github.com/eza-community/eza,eza-community,257,2026-04-04T21:29:47Z,A modern alternative to ls
1,Scala,the-algorithm,72966,13267,Scala,https://github.com/twitter/the-algorithm,twitter,321,2025-09-08T18:40:54Z,Source code for the X Recommendation Algorithm
2,Scala,spark,43088,29149,Scala,https://github.com/apache/spark,apache,27,2026-04-06T01:47:25Z,Apache Spark - A unified analytics engine for large-scale data processing
3,Scala,lila,18007,2624,Scala,https://github.com/lichess-org/lila,lichess-org,1205,2026-04-05T21:20:14Z,"♞ lichess.org: the forever free, adless and open source chess server ♞"
4,Scala,prisma1,16416,843,Scala,https://github.com/prisma/prisma1,prisma,2,2022-09-01T18:57:41Z,"💾 Database Tools incl. ORM, Migrations and Admin UI (Postgres, MySQL & MongoDB) [deprecated]"
5,Scala,scala,14451,3097,Scala,https://github.com/scala/scala,scala,0,2026-04-02T17:37:28Z,Scala 2 compiler and standard library. Scala 2 bugs at https://github.com/scala/bug; Scala 3 at https://github.com/scala/scala3
6,Scala,akka-core,13275,3563,Scala,https://github.com/akka/akka-core,akka,874,2026-04-02T10:44:54Z,"A platform to build and run apps that are elastic, agile, and resilient. SDK, libraries, and hosted environments."
7,Scala,playframework,12625,4046,Scala,https://github.com/playframework/playframework,playframework,411,2026-04-03T22:01:02Z,The Community Maintained High Velocity Web Framework For Java and Scala.
8,Scala,predictionio,12533,1913,Scala,https://github.com/apache/predictionio,apache,0,2021-01-09T10:30:58Z,"PredictionIO, a machine learning server for developers and ML engineers."
9,Scala,bfg-repo-cleaner,12059,576,Scala,https://github.com/rtyley/bfg-repo-cleaner,rtyley,265,2025-01-19T18:52:14Z,"Removes large or troublesome blobs like git-filter-branch does, but faster. And written in Scala"
10,Scala,CMAK,11939,2492,Scala,https://github.com/yahoo/CMAK,yahoo,497,2023-08-02T19:26:23Z,CMAK is a tool for managing Apache Kafka clusters
11,Scala,gitbucket,9364,1264,Scala,https://github.com/gitbucket/gitbucket,gitbucket,299,2026-04-05T11:40:14Z,"A Git platform powered by Scala with easy installation, high extensibility & GitHub API compatibility"
12,Scala,finagle,8874,1440,Scala,https://github.com/twitter/finagle,twitter,60,2026-02-02T16:11:45Z,"A fault tolerant, protocol-agnostic RPC system"
13,Scala,delta,8674,2037,Scala,https://github.com/delta-io/delta,delta-io,810,2026-04-05T23:41:10Z,"An open-source storage framework that enables building a Lakehouse architecture with compute engines including Spark, PrestoDB, Flink, Trino, and Hive and APIs"
14,Scala,snowflake,7789,1121,Scala,https://github.com/twitter-archive/snowflake,twitter-archive,2,2020-07-22T18:08:14Z,Snowflake is a network service for generating unique ID numbers at high scale with some simple guarantees.
15,Scala,snowplow,6999,1178,Scala,https://github.com/snowplow/snowplow,snowplow,59,2026-04-02T15:23:18Z,The leader in Customer Data Infrastructure
16,Scala,XiangShan,6956,890,Scala,https://github.com/OpenXiangShan/XiangShan,OpenXiangShan,25,2026-04-05T08:58:12Z,Open-source high-performance RISC-V processor
17,Scala,gatling,6881,1212,Scala,https://github.com/gatling/gatling,gatling,25,2026-03-30T05:51:47Z,Modern Load Testing as Code
18,Scala,ArnoldC,6877,296,Scala,https://github.com/lhartikk/ArnoldC,lhartikk,69,2024-01-31T22:40:52Z,Arnold Schwarzenegger based programming language
19,Scala,openwhisk,6763,1176,Scala,https://github.com/apache/openwhisk,apache,404,2026-03-24T00:31:37Z,Apache OpenWhisk is an open source serverless cloud platform
20,Scala,scala3,6223,1154,Scala,https://github.com/scala/scala3,scala,1775,2026-04-05T12:16:35Z,"The Scala 3 compiler, also known as Dotty."
21,Scala,frontend,5881,568,Scala,https://github.com/guardian/frontend,guardian,116,2026-04-03T09:15:31Z,The Guardian DotCom.
22,Scala,fpinscala,5809,3029,Scala,https://github.com/fpinscala/fpinscala,fpinscala,79,2024-12-11T18:19:58Z,"Code, exercises, answers, and hints to go along with the book ""Functional Programming in Scala"""
23,Scala,cats,5433,1240,Scala,https://github.com/typelevel/cats,typelevel,223,2026-04-06T00:45:35Z,"Lightweight, modular, and extensible library for functional programming."
24,Scala,linkerd,5334,498,Scala,https://github.com/linkerd/linkerd,linkerd,134,2023-03-04T18:59:40Z,Old repo for Linkerd 1.x. See the linkerd2 repo for Linkerd   2.x.
25,Scala,SynapseML,5221,860,Scala,https://github.com/microsoft/SynapseML,microsoft,354,2026-04-05T22:28:00Z,Simple and Distributed Machine Learning
26,Scala,sbt,4914,1022,Scala,https://github.com/sbt/sbt,sbt,446,2026-04-06T02:27:20Z,"sbt, the interactive build tool"
27,Scala,aerosolve,4803,564,Scala,https://github.com/airbnb/aerosolve,airbnb,6,2025-11-06T00:53:40Z,A machine learning package built for humans.
28,Scala,scala-js,4697,406,Scala,https://github.com/scala-js/scala-js,scala-js,35,2026-03-30T13:20:06Z,"Scala.js, the Scala to JavaScript compiler"
29,Scala,scalaz,4675,701,Scala,https://github.com/scalaz/scalaz,scalaz,123,2026-04-05T07:02:48Z,Principled Functional Programming in Scala
30,Scala,scala-native,4650,385,Scala,https://github.com/scala-native/scala-native,scala-native,311,2026-04-06T02:11:31Z,Your favorite language gets closer to bare metal.
31,Scala,chisel,4626,651,Scala,https://github.com/chipsalliance/chisel,chipsalliance,352,2026-04-03T23:50:28Z,Chisel: A Modern Hardware Design Language
32,Scala,chronos,4382,521,Scala,https://github.com/mesos/chronos,mesos,210,2022-06-29T19:43:36Z,Fault tolerant job scheduler for Mesos which handles dependencies and ISO8601 based schedules
33,Scala,zio,4365,1479,Scala,https://github.com/zio/zio,zio,134,2026-04-06T03:02:00Z,"ZIO — A type-safe, composable library for async and concurrent programming in Scala"
34,Scala,spark-nlp,4121,741,Scala,https://github.com/JohnSnowLabs/spark-nlp,JohnSnowLabs,14,2026-04-01T22:08:23Z,State of the Art Natural Language Processing
35,Scala,marathon,4043,831,Scala,https://github.com/d2iq-archive/marathon,d2iq-archive,27,2022-09-08T05:13:23Z,Deploy and manage containers (including Docker) on top of Apache Mesos at scale.
36,Scala,TheHive,3894,683,Scala,https://github.com/TheHive-Project/TheHive,TheHive-Project,821,2025-07-25T13:57:27Z,"TheHive is a Collaborative Case Management Platform, now distributed as a commercial version"
37,Scala,diffy,3818,363,Scala,https://github.com/twitter-archive/diffy,twitter-archive,0,2020-07-01T19:13:06Z,Find potential bugs in your services with Diffy
38,Scala,rocket-chip,3734,1247,Scala,https://github.com/chipsalliance/rocket-chip,chipsalliance,259,2026-02-25T21:52:45Z,Rocket Chip Generator
39,Scala,deequ,3603,581,Scala,https://github.com/awslabs/deequ,awslabs,142,2026-04-01T18:28:12Z,"Deequ is a library built on top of Apache Spark for defining ""unit tests for data"", which measure data quality in large datasets."
40,Scala,atlas,3548,336,Scala,https://github.com/Netflix/atlas,Netflix,8,2026-04-04T00:36:43Z,In-memory dimensional time series database.
41,Scala,scalding,3525,702,Scala,https://github.com/twitter/scalding,twitter,287,2023-05-28T19:18:59Z,A Scala API for Cascading
42,Scala,CoolplaySpark,3482,1391,Scala,https://github.com/lw-lin/CoolplaySpark,lw-lin,31,2022-05-18T08:55:54Z,酷玩 Spark: Spark 源代码解析、Spark 类库等
43,Scala,breeze,3456,692,Scala,https://github.com/scalanlp/breeze,scalanlp,88,2025-10-04T22:40:06Z,Breeze is/was a numerical processing library for Scala.
44,Scala,shapeless,3410,524,Scala,https://github.com/milessabin/shapeless,milessabin,27,2026-03-25T17:39:46Z,Generic programming for Scala
45,Scala,flockdb,3330,250,Scala,https://github.com/twitter-archive/flockdb,twitter-archive,0,2017-03-16T23:11:18Z,"A distributed, fault-tolerant graph database"
46,Scala,shadowsocksr-v2ray-trojan-android,3202,381,Scala,https://github.com/xxf098/shadowsocksr-v2ray-trojan-android,xxf098,89,2024-02-25T00:32:29Z,A simple client for Android
47,Scala,Spark-The-Definitive-Guide,3116,2900,Scala,https://github.com/databricks/Spark-The-Definitive-Guide,databricks,25,2020-08-26T08:17:35Z,Spark: The Definitive Guide's Code Repository
48,Scala,joern,3058,407,Scala,https://github.com/joernio/joern,joernio,311,2026-04-03T07:58:17Z,Open-source code analysis platform for C/C++/Java/Binary/Javascript/Python/Kotlin based on code property graphs. Discord https://discord.gg/vv4MH284Hc
49,Scala,spark-jobserver,2845,975,Scala,https://github.com/spark-jobserver/spark-jobserver,spark-jobserver,108,2026-03-03T12:09:21Z,REST job server for Apache Spark
50,Scala,elasticmq,2836,202,Scala,https://github.com/softwaremill/elasticmq,softwaremill,18,2026-04-05T19:26:21Z,In-memory message queue with an Amazon SQS-compatible interface. Runs stand-alone or embedded.
51,Scala,kestrel,2760,308,Scala,https://github.com/twitter-archive/kestrel,twitter-archive,24,2016-01-22T07:54:28Z,"simple, distributed message queue system (inactive)"
52,Scala,util,2725,574,Scala,https://github.com/twitter/util,twitter,5,2025-12-08T14:10:27Z,Wonderful reusable code from Twitter
53,Scala,node2vec,2720,907,Scala,https://github.com/aditya-grover/node2vec,aditya-grover,82,2022-07-21T14:37:25Z,
54,Scala,mill,2718,437,Scala,https://github.com/com-lihaoyi/mill,com-lihaoyi,143,2026-04-05T10:00:48Z,"A better build tool for Java, Scala and Kotlin: Simpler than Maven, easier than Gradle, with 3-7x faster dev workflows than other JVM build tools"
55,Scala,slick,2666,615,Scala,https://github.com/slick/slick,slick,405,2026-03-25T05:47:41Z,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala
56,Scala,scalatra,2651,339,Scala,https://github.com/scalatra/scalatra,scalatra,63,2026-04-04T08:59:22Z,"Tiny Scala high-performance, async web framework, inspired by Sinatra"
57,Scala,scala-exercises,2641,540,Scala,https://github.com/scala-exercises/scala-exercises,scala-exercises,47,2025-09-23T13:18:05Z,The easy way to learn Scala.
58,Scala,lagom,2632,624,Scala,https://github.com/lagom/lagom,lagom,446,2023-08-14T13:43:48Z,Reactive Microservices for the JVM
59,Scala,Ammonite,2631,369,Scala,https://github.com/com-lihaoyi/Ammonite,com-lihaoyi,127,2026-03-27T16:16:09Z,Scala Scripting
60,Scala,scio,2621,525,Scala,https://github.com/spotify/scio,spotify,112,2026-04-01T17:36:59Z,A Scala API for Apache Beam and Google Cloud Dataflow.
61,Scala,http4s,2616,806,Scala,https://github.com/http4s/http4s,http4s,250,2026-04-01T15:04:03Z,"A minimal, idiomatic Scala interface for HTTP"
62,Scala,circe,2532,545,Scala,https://github.com/circe/circe,circe,111,2026-03-30T08:10:42Z,Yet another JSON library for Scala
63,Scala,spray,2495,555,Scala,https://github.com/spray/spray,spray,69,2017-02-21T11:03:37Z,"A suite of scala libraries for building and consuming RESTful web services on top of Akka: lightweight, asynchronous, non-blocking, actor-based, testable"
64,Scala,SZT-bigdata,2447,619,Scala,https://github.com/geekyouth/SZT-bigdata,geekyouth,1,2024-05-16T17:20:29Z,深圳地铁大数据客流分析系统🚇🚄🌟
65,Scala,fs2,2443,629,Scala,https://github.com/typelevel/fs2,typelevel,104,2026-04-04T16:15:21Z,"Compositional, streaming I/O library for Scala"
66,Scala,metarank,2411,108,Scala,https://github.com/metarank/metarank,metarank,92,2025-09-24T16:56:42Z,"A low code Machine Learning personalized ranking service for articles, listings, search results, recommendations that boosts user engagement. A friendly Learn-to-Rank engine"
67,Scala,kyuubi,2318,990,Scala,https://github.com/apache/kyuubi,apache,483,2026-04-04T00:38:42Z,Apache Kyuubi is a distributed and multi-tenant gateway to provide serverless SQL on data warehouses and lakehouses.
68,Scala,algebird,2299,348,Scala,https://github.com/twitter/algebird,twitter,73,2025-11-21T04:01:23Z,Abstract Algebra for Scala
69,Scala,metals,2298,416,Scala,https://github.com/scalameta/metals,scalameta,238,2026-04-03T17:26:33Z,Scala language server with rich IDE features 🚀 
70,Scala,finatra,2273,404,Scala,https://github.com/twitter/finatra,twitter,16,2025-08-18T21:11:27Z,"Fast, testable, Scala services built on TwitterServer and Finagle"
71,Scala,TransmogrifAI,2269,401,Scala,https://github.com/salesforce/TransmogrifAI,salesforce,35,2023-09-29T22:18:41Z,"TransmogrifAI (pronounced trăns-mŏgˈrə-fī) is an AutoML library for building modular, reusable, strongly typed machine learning workflows on Apache Spark with minimal hand-tuning"
72,Scala,gizzard,2247,205,Scala,https://github.com/twitter-archive/gizzard,twitter-archive,0,2017-03-16T23:21:54Z,[Archived] A flexible sharding framework for creating eventually-consistent distributed datastores
73,Scala,cats-effect,2224,570,Scala,https://github.com/typelevel/cats-effect,typelevel,196,2026-04-04T16:14:00Z,The pure asynchronous runtime for Scala
